# bicep3, run08 optical efficiency results, 20160201
BODY 
GCP,     MCE,     TILE,    MODULE, DET_COL, DET_ROW, MCE_COL, MCE_ROW, POL,    TYPE,   RGL,     RNTI,             PSAT_LN2,          PSAT_AMBIENT,      DPDT                 
161,     1,       10,      P21,    4,       6,       7,       7,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
162,     1,       10,      P21,    4,       6,       7,       8,       B,      L,      1,       70.4912828898874, 146.635229708574,  124.701124548277,  0.114240131043215    
163,     1,       10,      P21,    4,       8,       7,       9,       A,      L,      1,       82.7801914172079, 115.483410535238,  NaN,               NaN                  
164,     1,       10,      P21,    4,       8,       7,       10,      B,      L,      1,       82.3112316489876, NaN,               93.9173106408118,  NaN                  
165,     1,       10,      P21,    5,       2,       7,       11,      A,      L,      1,       72.3544049603054, NaN,               127.640404319171,  NaN                  
166,     1,       10,      P21,    5,       2,       7,       12,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
167,     1,       10,      P21,    5,       4,       7,       13,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
168,     1,       10,      P21,    5,       4,       7,       14,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
169,     1,       10,      P21,    5,       6,       7,       15,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
170,     1,       10,      P21,    5,       6,       7,       16,      B,      L,      1,       71.7849888784045, 140.625476550276,  119.445449210418,  0.110312642395094    
171,     1,       10,      P21,    5,       8,       7,       17,      A,      L,      1,       85.0002765016937, 117.812045143967,  NaN,               NaN                  
172,     1,       10,      P21,    5,       8,       7,       18,      B,      L,      1,       86.2489253220153, NaN,               103.449611577357,  NaN                  
173,     1,       10,      P21,    6,       2,       7,       19,      A,      L,      1,       73.1583580214845, 149.243047731492,  130.035200271504,  0.10004087218744     
174,     1,       10,      P21,    6,       2,       7,       20,      B,      L,      1,       74.231890516008,  152.856744320873,  NaN,               NaN                  
175,     1,       10,      P21,    NaN,     NaN,     7,       21,      ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
176,     1,       10,      P21,    1,       2,       8,       0,       A,      L,      1,       86.6322442968811, 116.209718019404,  95.5485186364249,  0.107610413453015    
177,     1,       10,      P21,    1,       2,       8,       1,       B,      L,      1,       81.1855280857975, 122.007719593917,  102.058080161866,  0.103904372041931    
178,     1,       10,      P21,    1,       4,       8,       2,       A,      L,      1,       78.4134945350012, NaN,               95.3534020730697,  NaN                  
179,     1,       10,      P21,    1,       4,       8,       3,       B,      L,      1,       75.0371660995966, 116.408928143357,  95.2862474677488,  0.110013961852126    
180,     1,       10,      P21,    1,       6,       8,       4,       A,      L,      1,       59.8015171307143, 44.2603936261374,  99.7655098917397,  NaN                  
181,     1,       10,      P21,    1,       6,       8,       5,       B,      L,      1,       82.1063839954251, 123.293180699308,  102.049296594554,  0.110645229712256    
182,     1,       10,      P21,    1,       8,       8,       6,       B,      D,      1,       115.389160146772, 77.8060841302927,  25.4276723054373,  NaN                  
183,     1,       10,      P21,    2,       2,       8,       7,       A,      L,      1,       77.6485710715006, 130.854940172226,  110.33711598923,   0.106863667619768    
184,     1,       10,      P21,    2,       2,       8,       8,       B,      L,      1,       75.2506050892339, 139.616408882975,  120.753080227059,  0.098246503416232    
185,     1,       10,      P21,    2,       4,       8,       9,       A,      L,      1,       73.7052679715997, NaN,               94.5759303327892,  NaN                  
186,     1,       10,      P21,    2,       4,       8,       10,      B,      L,      1,       72.1742305671476, 117.707828600259,  95.7863572828406,  0.114174329778219    
187,     1,       10,      P21,    2,       6,       8,       11,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
188,     1,       10,      P21,    2,       6,       8,       12,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
189,     1,       10,      P21,    2,       8,       8,       13,      A,      L,      1,       97.1671997940313, 110.612151892626,  89.0825909168264,  0.11213313008229     
190,     1,       10,      P21,    2,       8,       8,       14,      B,      L,      1,       88.1601524817654, 119.742633572236,  NaN,               NaN                  
191,     1,       10,      P21,    3,       2,       8,       15,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
192,     1,       10,      P21,    3,       2,       8,       16,      B,      L,      1,       72.4852546347504, NaN,               122.972253463771,  NaN                  
193,     1,       10,      P21,    3,       4,       8,       17,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
194,     1,       10,      P21,    3,       4,       8,       18,      B,      L,      1,       69.8842762568867, NaN,               131.590099243093,  NaN                  
195,     1,       10,      P21,    3,       6,       8,       19,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
196,     1,       10,      P21,    3,       6,       8,       20,      B,      L,      1,       72.1641431999145, 135.174471058503,  113.851766500422,  0.11105575290667     
