# bicep3, run11 optical efficiency results, 20191228
BODY 
GCP,     MCE,     TILE,    MODULE, DET_COL, DET_ROW, MCE_COL, MCE_ROW, POL,    TYPE,   RGL,     RNTI,             PSAT_LN2,          PSAT_AMBIENT,      DPDT                 
312,     1,       9,       P18,    1,       6,       14,      4,       A,      L,      1,       94.290840549475,  135.634262246851,  118.414483852672,  0.092579453732145    
313,     1,       9,       P18,    1,       6,       14,      5,       B,      L,      1,       91.0827363780295, 136.730060689849,  118.855103057477,  0.0961019227546896   
314,     1,       9,       P18,    1,       8,       14,      6,       B,      D,      1,       111.96234550582,  134.093030642766,  116.753583886934,  0.0932228320206035   
315,     1,       9,       P18,    2,       2,       14,      7,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
316,     1,       9,       P18,    2,       2,       14,      8,       B,      L,      1,       78.8369876246977, 156.083137554559,  156.129745598382,  NaN                  
317,     1,       9,       P18,    2,       4,       14,      9,       A,      L,      1,       79.6927534715154, 141.230666124502,  123.416807180916,  0.0957734351805668   
318,     1,       9,       P18,    2,       4,       14,      10,      B,      L,      1,       79.5045100534012, 138.769908711063,  120.30609409316,   0.0992678205263617   
319,     1,       9,       P18,    2,       6,       14,      11,      A,      L,      1,       87.4593203144535, 134.748469760849,  117.639462953341,  0.0919839075672499   
320,     1,       9,       P18,    2,       6,       14,      12,      B,      L,      1,       85.8725290837624, 130.790655459951,  113.05713546773,   0.0953415053345218   
321,     1,       9,       P18,    2,       8,       14,      13,      A,      L,      1,       104.06351707275,  138.775267585711,  122.2554842911,    0.088816039218336    
322,     1,       9,       P18,    2,       8,       14,      14,      B,      L,      1,       101.839488607608, 141.889088836506,  125.251874942354,  0.0894473865276964   
323,     1,       9,       P18,    3,       2,       14,      15,      A,      L,      1,       77.6990179547929, 142.49269722728,   124.654135330995,  0.0959062467542184   
324,     1,       9,       P18,    3,       2,       14,      16,      B,      L,      1,       77.5857513892632, 144.443446644362,  128.320876144099,  0.0866804865605542   
325,     1,       9,       P18,    3,       4,       14,      17,      A,      L,      1,       78.2383380144395, NaN,               121.377313457975,  NaN                  
326,     1,       9,       P18,    3,       4,       14,      18,      B,      L,      1,       77.4703684864314, 141.211189888029,  122.718273677338,  0.0994242807026435   
327,     1,       9,       P18,    3,       6,       14,      19,      A,      L,      1,       83.725500743394,  136.541617142346,  118.914315037311,  0.0947704414249147   
328,     1,       9,       P18,    3,       6,       14,      20,      B,      L,      1,       83.1232991562151, 139.346167830979,  121.365258496751,  0.096671555560364    
329,     1,       9,       P18,    NaN,     NaN,     14,      21,      ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
330,     1,       9,       P18,    NaN,     NaN,     15,      0,       ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
331,     1,       9,       P18,    3,       5,       15,      1,       A,      L,      1,       79.4539363235339, 134.852190290955,  117.44647457038,   0.0935791167772843   
332,     1,       9,       P18,    3,       5,       15,      2,       B,      L,      1,       78.5567054485442, 134.389184005276,  115.894210064498,  0.0994353437676198   
333,     1,       9,       P18,    3,       3,       15,      3,       A,      L,      1,       75.9948029424939, 139.438456496887,  123.590970576502,  0.0852015372063715   
334,     1,       9,       P18,    3,       3,       15,      4,       B,      L,      1,       75.8688346858481, 137.188398256028,  118.636241082856,  0.0997427805009225   
335,     1,       9,       P18,    3,       1,       15,      5,       A,      L,      1,       81.9983330518874, 211.465553087269,  191.345465560624,  0.108172513584115    
336,     1,       9,       P18,    3,       1,       15,      6,       B,      L,      1,       80.8356178187268, 151.593528686066,  134.203764382961,  0.0934933564683076   
337,     1,       9,       P18,    2,       7,       15,      7,       A,      L,      1,       94.9901526517146, 135.271055742656,  118.511499732608,  0.0901051398389654   
338,     1,       9,       P18,    2,       7,       15,      8,       B,      L,      1,       91.5911983405284, 133.198802512767,  115.74390778655,   0.0938435200334234   
339,     1,       9,       P18,    2,       5,       15,      9,       A,      L,      1,       82.8221319572012, 135.081020612582,  118.05624426765,   0.0915310556179122   
340,     1,       9,       P18,    2,       5,       15,      10,      B,      L,      1,       81.1674969969582, 135.123341888479,  117.178726061412,  0.0964764291777767   
341,     1,       9,       P18,    2,       3,       15,      11,      A,      L,      1,       77.6766401564796, 135.074754967163,  117.84163384759,   0.0926511888149061   
342,     1,       9,       P18,    2,       3,       15,      12,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
343,     1,       9,       P18,    2,       1,       15,      13,      A,      L,      1,       82.9359165859913, 136.317733118577,  119.417158848774,  0.0908633025258212   
344,     1,       9,       P18,    2,       1,       15,      14,      B,      L,      1,       81.4407681960674, 138.06601810055,   121.952331186526,  0.0866327253442169   
345,     1,       9,       P18,    1,       7,       15,      15,      A,      L,      1,       101.220245154232, 141.401433598482,  124.795910507268,  0.089277005866745    
346,     1,       9,       P18,    1,       7,       15,      16,      B,      L,      1,       97.7153208750508, 131.213407413108,  113.757598539894,  0.093848434802224    
347,     1,       9,       P18,    1,       5,       15,      17,      A,      L,      1,       86.6696268188157, 133.543184615253,  116.406277207708,  0.0921339107932526   
348,     1,       9,       P18,    1,       5,       15,      18,      B,      L,      1,       84.4534059410237, 132.238050813018,  114.417822648588,  0.0958076783033854   
349,     1,       9,       P18,    1,       3,       15,      19,      A,      L,      1,       81.5181704000362, 140.203525422522,  122.839824085618,  0.0933532329941059   
350,     1,       9,       P18,    1,       3,       15,      20,      B,      L,      1,       79.9557710839348, 136.370697510365,  118.433169655432,  0.0964383218007174   
351,     1,       9,       P18,    1,       1,       15,      21,      A,      D,      1,       86.9983023631447, 153.05217548248,   153.42789324495,   NaN                  
352,     1,       9,       P18,    NaN,     NaN,     16,      0,       ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
