# bicep3, run08 optical efficiency results, 20161114
BODY 
GCP,     MCE,     TILE,    MODULE, DET_COL, DET_ROW, MCE_COL, MCE_ROW, POL,    TYPE,   RGL,     RNTI,             PSAT_LN2,          PSAT_AMBIENT,      DPDT                 
217,     1,       10,      P21,    1,       3,       9,       19,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
218,     1,       10,      P21,    1,       3,       9,       20,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
219,     1,       10,      P21,    1,       1,       9,       21,      A,      D,      1,       NaN,              NaN,               NaN,               NaN                  
220,     1,       10,      P21,    NaN,     NaN,     10,      0,       ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
221,     1,       10,      P21,    6,       1,       10,      1,       A,      L,      1,       79.3438957833409, 133.686874494444,  114.523154408665,  0.0998110421134288   
222,     1,       10,      P21,    6,       1,       10,      2,       B,      L,      1,       79.9787021089999, 140.371105694504,  120.284378685653,  0.104618369837763    
223,     1,       10,      P21,    5,       7,       10,      3,       A,      L,      1,       72.7886514207938, 128.95273157947,   110.528675432786,  0.0959586257639799   
224,     1,       10,      P21,    5,       7,       10,      4,       B,      L,      1,       73.0748495723083, 127.003568241962,  108.058369056673,  0.0986729124233813   
225,     1,       10,      P21,    5,       5,       10,      5,       A,      L,      1,       67.1929198344446, 143.102700038181,  124.143269321708,  0.0987470349816306   
226,     1,       10,      P21,    5,       5,       10,      6,       B,      L,      1,       67.1659902063327, 148.042900093954,  129.261198568746,  0.0978213621104587   
227,     1,       10,      P21,    5,       3,       10,      7,       A,      L,      1,       67.1781082112573, 146.104817621989,  127.245947045511,  0.0982232842524912   
228,     1,       10,      P21,    5,       3,       10,      8,       B,      L,      1,       67.1326169620641, 148.288414326624,  128.543753053336,  0.102836777465043    
229,     1,       10,      P21,    5,       1,       10,      9,       A,      L,      1,       76.520194140911,  137.311423771829,  118.617033014353,  0.0973666185285232   
230,     1,       10,      P21,    5,       1,       10,      10,      B,      L,      1,       76.9583117164489, 142.312549840939,  123.046181787258,  0.100345666946255    
231,     1,       10,      P21,    4,       7,       10,      11,      A,      L,      1,       72.6992862359161, 195.126045175653,  111.642530839122,  NaN                  
232,     1,       10,      P21,    4,       7,       10,      12,      B,      L,      1,       72.002199565929,  155.118509642157,  109.173640248225,  0.23929619476006     
233,     1,       10,      P21,    4,       5,       10,      13,      A,      L,      1,       67.1229622131528, 137.87739847113,   119.074747858205,  0.0979304719423178   
234,     1,       10,      P21,    4,       5,       10,      14,      B,      L,      1,       66.6968225294341, 143.276687588211,  124.589952160779,  0.0973267470178754   
235,     1,       10,      P21,    4,       3,       10,      15,      A,      L,      1,       66.8453758695234, 144.231306664044,  125.972044616673,  0.09510032316339     
236,     1,       10,      P21,    4,       3,       10,      16,      B,      L,      1,       66.8863451442318, 144.934619037851,  125.488997221528,  0.10127928029335     
237,     1,       10,      P21,    4,       1,       10,      17,      A,      L,      1,       76.2780683192492, 135.291667392329,  116.802622242855,  0.0962971101535105   
238,     1,       10,      P21,    4,       1,       10,      18,      B,      L,      1,       75.4398919880027, 144.181884289365,  125.216643494292,  0.0987772958076719   
239,     1,       10,      P21,    3,       7,       10,      19,      A,      L,      1,       74.0006182553444, 120.891837074951,  102.939162726832,  0.0935035122297826   
240,     1,       10,      P21,    3,       7,       10,      20,      B,      L,      1,       72.7239631098172, 124.322343639137,  105.174949123525,  0.099726013102145    
241,     1,       10,      P21,    NaN,     NaN,     10,      21,      ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
242,     1,       10,      P21,    8,       7,       11,      0,       A,      L,      1,       115.461510038685, 104.809428604845,  85.6621800065762,  0.0997252531159844   
243,     1,       10,      P21,    8,       7,       11,      1,       B,      L,      1,       144.205056417543, 69.8126272272926,  97.0780265643605,  NaN                  
244,     1,       10,      P21,    8,       5,       11,      2,       A,      L,      1,       82.787325835396,  119.937851128457,  103.175888657728,  0.0873018878683807   
245,     1,       10,      P21,    8,       5,       11,      3,       B,      L,      1,       90.7424285228533, 113.535164493225,  94.3685272548422,  0.0998262356165774   
246,     1,       10,      P21,    8,       3,       11,      4,       A,      L,      1,       96.0218637038389, 108.313717473376,  153.271288130162,  NaN                  
247,     1,       10,      P21,    8,       3,       11,      5,       B,      L,      1,       88.5382861733679, NaN,               NaN,               NaN                  
248,     1,       10,      P21,    8,       1,       11,      6,       B,      D,      1,       NaN,              NaN,               NaN,               NaN                  
249,     1,       10,      P21,    7,       7,       11,      7,       A,      L,      1,       85.5877250848907, 120.509599847804,  101.691126168794,  0.098012883744847    
250,     1,       10,      P21,    7,       7,       11,      8,       B,      L,      1,       92.4816450516855, 113.525587298834,  95.6695165778316,  0.0930003683385548   
251,     1,       10,      P21,    7,       5,       11,      9,       A,      L,      1,       72.2457932876212, 130.596985890315,  179.439673606113,  NaN                  
252,     1,       10,      P21,    7,       5,       11,      10,      B,      L,      1,       74.6496457448882, 125.039703488084,  105.524002871251,  0.101644274046004    
253,     1,       10,      P21,    7,       3,       11,      11,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
254,     1,       10,      P21,    7,       3,       11,      12,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
255,     1,       10,      P21,    7,       1,       11,      13,      A,      L,      1,       86.2355993516067, 117.215186147261,  103.997041991469,  0.0688445008114165   
256,     1,       10,      P21,    7,       1,       11,      14,      B,      L,      1,       89.1525674196992, 128.476127493672,  138.890061305981,  NaN                  
257,     1,       10,      P21,    6,       7,       11,      15,      A,      L,      1,       76.7781454770394, 203.08785173386,   114.441494903673,  NaN                  
258,     1,       10,      P21,    6,       7,       11,      16,      B,      L,      1,       79.4046176914504, 129.128411294166,  109.394063156354,  0.102783063217767    
259,     1,       10,      P21,    6,       5,       11,      17,      A,      L,      1,       69.3669054149058, 145.423102754056,  201.580751450916,  NaN                  
