Date_________JDUT, , ,R.A._(a-app), DEC_(a-app),
************************************************
$$SOE
2459588.198611111, , ,   289.90580,   -22.17690,
2459588.199305556, , ,   289.90656,   -22.17680,
2459588.200000000, , ,   289.90732,   -22.17670,
2459588.200694445, , ,   289.90807,   -22.17661,
2459588.201388889, , ,   289.90883,   -22.17651,
2459588.202083333, , ,   289.90959,   -22.17642,
2459588.202777778, , ,   289.91034,   -22.17632,
2459588.203472222, , ,   289.91110,   -22.17623,
2459588.204166667, , ,   289.91186,   -22.17613,
2459588.204861111, , ,   289.91262,   -22.17603,
2459588.205555555, , ,   289.91337,   -22.17594,
2459588.206250000, , ,   289.91413,   -22.17584,
2459588.206944444, , ,   289.91489,   -22.17575,
2459588.207638889, , ,   289.91565,   -22.17565,
2459588.208333333, , ,   289.91640,   -22.17555,
2459588.209027778, , ,   289.91716,   -22.17546,
2459588.209722222, , ,   289.91792,   -22.17536,
2459588.210416667, , ,   289.91867,   -22.17527,
2459588.211111111, , ,   289.91943,   -22.17517,
2459588.211805556, , ,   289.92019,   -22.17507,
2459588.212500000, , ,   289.92095,   -22.17498,
2459588.213194444, , ,   289.92170,   -22.17488,
2459588.213888889, , ,   289.92246,   -22.17479,
2459588.214583333, , ,   289.92322,   -22.17469,
2459588.215277778, , ,   289.92398,   -22.17459,
2459588.215972222, , ,   289.92473,   -22.17450,
2459588.216666667, , ,   289.92549,   -22.17440,
2459588.217361111, , ,   289.92625,   -22.17431,
2459588.218055556, , ,   289.92700,   -22.17421,
2459588.218750000, , ,   289.92776,   -22.17411,
2459588.219444444, , ,   289.92852,   -22.17402,
2459588.220138889, , ,   289.92928,   -22.17392,
2459588.220833333, , ,   289.93003,   -22.17383,
2459588.221527778, , ,   289.93079,   -22.17373,
2459588.222222222, , ,   289.93155,   -22.17363,
2459588.222916667, , ,   289.93231,   -22.17354,
2459588.223611111, , ,   289.93306,   -22.17344,
2459588.224305556, , ,   289.93382,   -22.17335,
2459588.225000000, , ,   289.93458,   -22.17325,
2459588.225694444, , ,   289.93533,   -22.17316,
2459588.226388889, , ,   289.93609,   -22.17306,
2459588.227083333, , ,   289.93685,   -22.17296,
2459588.227777778, , ,   289.93761,   -22.17287,
2459588.228472222, , ,   289.93836,   -22.17277,
2459588.229166667, , ,   289.93912,   -22.17267,
2459588.229861111, , ,   289.93988,   -22.17258,
2459588.230555556, , ,   289.94063,   -22.17248,
2459588.231250000, , ,   289.94139,   -22.17239,
2459588.231944445, , ,   289.94215,   -22.17229,
2459588.232638889, , ,   289.94291,   -22.17219,
2459588.233333333, , ,   289.94366,   -22.17210,
2459588.234027778, , ,   289.94442,   -22.17200,
2459588.234722222, , ,   289.94518,   -22.17191,
2459588.235416667, , ,   289.94594,   -22.17181,
2459588.236111111, , ,   289.94669,   -22.17171,
2459588.236805555, , ,   289.94745,   -22.17162,
2459588.237500000, , ,   289.94821,   -22.17152,
2459588.238194444, , ,   289.94896,   -22.17143,
2459588.238888889, , ,   289.94972,   -22.17133,
2459588.239583333, , ,   289.95048,   -22.17123,
2459588.240277778, , ,   289.95124,   -22.17114,
2459588.240972222, , ,   289.95199,   -22.17104,
2459588.241666667, , ,   289.95275,   -22.17095,
2459588.242361111, , ,   289.95351,   -22.17085,
2459588.243055556, , ,   289.95426,   -22.17075,
2459588.243750000, , ,   289.95502,   -22.17066,
2459588.244444444, , ,   289.95578,   -22.17056,
2459588.245138889, , ,   289.95654,   -22.17047,
2459588.245833333, , ,   289.95729,   -22.17037,
2459588.246527778, , ,   289.95805,   -22.17027,
2459588.247222222, , ,   289.95881,   -22.17018,
2459588.247916667, , ,   289.95957,   -22.17008,
2459588.248611111, , ,   289.96032,   -22.16999,
2459588.249305556, , ,   289.96108,   -22.16989,
2459588.250000000, , ,   289.96184,   -22.16979,
2459588.250694444, , ,   289.96259,   -22.16970,
2459588.251388889, , ,   289.96335,   -22.16960,
2459588.252083333, , ,   289.96411,   -22.16950,
2459588.252777778, , ,   289.96487,   -22.16941,
2459588.253472222, , ,   289.96562,   -22.16931,
2459588.254166667, , ,   289.96638,   -22.16922,
2459588.254861111, , ,   289.96714,   -22.16912,
2459588.255555556, , ,   289.96789,   -22.16902,
2459588.256250000, , ,   289.96865,   -22.16893,
2459588.256944444, , ,   289.96941,   -22.16883,
2459588.257638889, , ,   289.97017,   -22.16874,
2459588.258333333, , ,   289.97092,   -22.16864,
2459588.259027778, , ,   289.97168,   -22.16854,
2459588.259722222, , ,   289.97244,   -22.16845,
2459588.260416667, , ,   289.97320,   -22.16835,
2459588.261111111, , ,   289.97395,   -22.16825,
2459588.261805556, , ,   289.97471,   -22.16816,
2459588.262500000, , ,   289.97547,   -22.16806,
2459588.263194445, , ,   289.97622,   -22.16797,
2459588.263888889, , ,   289.97698,   -22.16787,
2459588.264583333, , ,   289.97774,   -22.16777,
2459588.265277778, , ,   289.97850,   -22.16768,
2459588.265972222, , ,   289.97925,   -22.16758,
2459588.266666667, , ,   289.98001,   -22.16749,
2459588.267361111, , ,   289.98077,   -22.16739,
2459588.268055555, , ,   289.98152,   -22.16729,
2459588.268750000, , ,   289.98228,   -22.16720,
2459588.269444444, , ,   289.98304,   -22.16710,
2459588.270138889, , ,   289.98380,   -22.16700,
2459588.270833333, , ,   289.98455,   -22.16691,
2459588.271527778, , ,   289.98531,   -22.16681,
2459588.272222222, , ,   289.98607,   -22.16672,
2459588.272916667, , ,   289.98682,   -22.16662,
2459588.273611111, , ,   289.98758,   -22.16652,
2459588.274305556, , ,   289.98834,   -22.16643,
2459588.275000000, , ,   289.98910,   -22.16633,
2459588.275694444, , ,   289.98985,   -22.16623,
2459588.276388889, , ,   289.99061,   -22.16614,
2459588.277083333, , ,   289.99137,   -22.16604,
2459588.277777778, , ,   289.99212,   -22.16595,
2459588.278472222, , ,   289.99288,   -22.16585,
2459588.279166667, , ,   289.99364,   -22.16575,
2459588.279861111, , ,   289.99440,   -22.16566,
2459588.280555556, , ,   289.99515,   -22.16556,
2459588.281250000, , ,   289.99591,   -22.16546,
2459588.281944444, , ,   289.99667,   -22.16537,
2459588.282638889, , ,   289.99742,   -22.16527,
2459588.283333333, , ,   289.99818,   -22.16518,
2459588.284027778, , ,   289.99894,   -22.16508,
2459588.284722222, , ,   289.99970,   -22.16498,
2459588.285416667, , ,   290.00045,   -22.16489,
2459588.286111111, , ,   290.00121,   -22.16479,
2459588.286805556, , ,   290.00197,   -22.16469,
2459588.287500000, , ,   290.00272,   -22.16460,
2459588.288194444, , ,   290.00348,   -22.16450,
2459588.288888889, , ,   290.00424,   -22.16440,
2459588.289583333, , ,   290.00500,   -22.16431,
2459588.290277778, , ,   290.00575,   -22.16421,
2459588.290972222, , ,   290.00651,   -22.16412,
2459588.291666667, , ,   290.00727,   -22.16402,
2459588.292361111, , ,   290.00802,   -22.16392,
2459588.293055556, , ,   290.00878,   -22.16383,
2459588.293750000, , ,   290.00954,   -22.16373,
2459588.294444445, , ,   290.01030,   -22.16363,
2459588.295138889, , ,   290.01105,   -22.16354,
2459588.295833333, , ,   290.01181,   -22.16344,
2459588.296527778, , ,   290.01257,   -22.16334,
2459588.297222222, , ,   290.01332,   -22.16325,
2459588.297916667, , ,   290.01408,   -22.16315,
2459588.298611111, , ,   290.01484,   -22.16306,
2459588.299305555, , ,   290.01560,   -22.16296,
2459588.300000000, , ,   290.01635,   -22.16286,
2459588.300694444, , ,   290.01711,   -22.16277,
2459588.301388889, , ,   290.01787,   -22.16267,
2459588.302083333, , ,   290.01862,   -22.16257,
2459588.302777778, , ,   290.01938,   -22.16248,
2459588.303472222, , ,   290.02014,   -22.16238,
2459588.304166667, , ,   290.02090,   -22.16228,
2459588.304861111, , ,   290.02165,   -22.16219,
2459588.305555556, , ,   290.02241,   -22.16209,
2459588.306250000, , ,   290.02317,   -22.16200,
2459588.306944444, , ,   290.02392,   -22.16190,
2459588.307638889, , ,   290.02468,   -22.16180,
2459588.308333333, , ,   290.02544,   -22.16171,
2459588.309027778, , ,   290.02620,   -22.16161,
2459588.309722222, , ,   290.02695,   -22.16151,
2459588.310416667, , ,   290.02771,   -22.16142,
2459588.311111111, , ,   290.02847,   -22.16132,
2459588.311805556, , ,   290.02922,   -22.16122,
2459588.312500000, , ,   290.02998,   -22.16113,
2459588.313194444, , ,   290.03074,   -22.16103,
2459588.313888889, , ,   290.03150,   -22.16094,
2459588.314583333, , ,   290.03225,   -22.16084,
2459588.315277778, , ,   290.03301,   -22.16074,
2459588.315972222, , ,   290.03377,   -22.16065,
2459588.316666667, , ,   290.03452,   -22.16055,
2459588.317361111, , ,   290.03528,   -22.16045,
2459588.318055556, , ,   290.03604,   -22.16036,
2459588.318750000, , ,   290.03680,   -22.16026,
2459588.319444444, , ,   290.03755,   -22.16016,
2459588.320138889, , ,   290.03831,   -22.16007,
2459588.320833333, , ,   290.03907,   -22.15997,
2459588.321527778, , ,   290.03982,   -22.15987,
2459588.322222222, , ,   290.04058,   -22.15978,
2459588.322916667, , ,   290.04134,   -22.15968,
2459588.323611111, , ,   290.04209,   -22.15958,
2459588.324305556, , ,   290.04285,   -22.15949,
2459588.325000000, , ,   290.04361,   -22.15939,
2459588.325694445, , ,   290.04437,   -22.15929,
2459588.326388889, , ,   290.04512,   -22.15920,
2459588.327083333, , ,   290.04588,   -22.15910,
2459588.327777778, , ,   290.04664,   -22.15901,
2459588.328472222, , ,   290.04739,   -22.15891,
2459588.329166667, , ,   290.04815,   -22.15881,
2459588.329861111, , ,   290.04891,   -22.15872,
2459588.330555555, , ,   290.04967,   -22.15862,
2459588.331250000, , ,   290.05042,   -22.15852,
